"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2"
1,44,-11119.95486587,NA,0.0142038564446635,0.0961265898570262,-0.18299144104117,0.0676489644570201,0.0449065342179587,0.0773833537231807,0.0621281234871981,0.505469077100747,-0.0750399277459452,0.0624968963960097,-2.26023276473326,-0.0937301974122556,0.193695743701452,0.752764041237533,0.626277578519657,0.692638789389372,-0.074069674638705,-0.14074778499862,-0.183518817067316,-0.0110632549651855,0.0111418384762828,0.106422001786305,-0.397318123210643,0.488517091230148,-0.464128417456742,-0.15663243965328,-2.41317976177051,-0.0929434703675012,-0.246383395640024,0.4459046632424,0.535926840142347,0.203613835181194,-0.153439877714771
1,45,-14329.3186668253,NA,0.0588409619886122,-0.1405997472582,0.170314650791761,0.171500531654391,0.0441447741890399,0.110133442551657,0.174850874720386,0.511428485613607,-0.298057624571977,-0.0588581119387727,-0.845144249979349,-0.0982343246302312,-1.09442032174759,0.469415761008859,0.864378981986083,1.18645348931238,-0.153861270846896,0.0557719407301538,-0.129636778931727,0.112709649660696,0.0276756387548571,0.0664961183907456,-0.29739402140503,0.0895668819712073,0.244198956329016,-0.0715556035186512,0.274784331279019,-0.0389757812392592,-0.746571245354957,0.0786850701877847,0.821375940577127,-0.248625333841796,0.206353025072277
1,46,-15731.6757316514,NA,-0.0610671507781778,0.0047392641917483,0.0373334474039135,-0.0176263690099173,-0.023215250985742,0.193902418902264,-0.534845608803258,-0.210041635814544,-0.298277666671263,-0.101531039831185,0.0115897569048242,-0.177129245494844,-0.170725714256734,0.0244289296073839,0.501636163643561,-0.673703024122989,-0.197831716508108,0.04384122040913,0.0357053672792175,0.0466135115454138,0.0240648801904614,0.308140548562638,-0.283980720698919,0.647682860190505,-0.598980849673602,-0.0539731698405751,-2.59622029342337,-0.100869582449907,-0.529154200050002,0.374110111519694,0.505753222224303,0.265211499605285,0.254872034782274
1,47,-15131.0061293958,NA,0.0495826550866543,-0.228866313641488,-0.182388852308357,0.052730514118771,-0.00235833667856967,0.209547035402518,-0.333678229020013,0.574986388309125,0.142478985948362,-0.0449681558499136,-0.657594558536645,-0.143763765465487,0.0689829585366623,0.238823549835943,0.333828787906095,-0.262327079982935,-0.24396563670149,-0.0611877004632994,-0.0287176807367338,0.144397761555013,0.0600591275399997,0.278183295602447,-0.716076494949043,-0.153447661282026,-0.302282533137849,-0.166111383934494,-1.88036316139001,0.00804662080387132,0.0793880729321395,0.920585406553,0.59342929890845,0.00325528608926521,0.754049016757704
1,48,-12563.0826996347,NA,-0.0812301822235289,-0.0137906252023595,-0.00494789118866579,0.152141844921865,0.0015050920545718,0.163490328188909,-0.247844464947184,0.0418367040066326,-0.433558884892815,-0.188218434097391,-2.55684019053505,-0.123807208514638,-0.511667701736183,0.287013449245133,0.46598767049145,-0.432624329249023,-0.0994229484498894,0.0139364960577101,-0.0801925743922882,0.0836702906966399,0.0351457661101297,0.300867575665758,-0.190501459884694,0.922469366067772,-0.315252995311141,-0.239426328922827,-0.0154530679988196,-0.0932741788894353,-0.499300215220537,0.163213094114326,0.174910920443945,-0.371927055695955,-0.483572016314918
1,49,-10459.6190961294,NA,-0.030114345262182,-0.132295790118077,-0.0978449576311355,0.0230007027746239,-0.0101896725855441,0.309782669429445,-0.134201256782,0.379749331496118,0.150491220934365,-0.235645689832181,-1.35948388406682,-0.114170372447176,-0.154292726806916,0.621857265471481,0.241960825934075,0.331414406590811,-0.209375298825602,-0.280198667316209,-0.057624133687595,0.0172406540909745,0.0332593754908174,0.166045461828298,-0.0934447024809523,0.424795329242653,0.262303116414585,-0.135673247110999,-1.35650385730554,0.0401425122774658,-0.80709971483479,0.200675522894599,0.948442862969823,-0.136432675316548,-0.385588864766096
1,50,-12907.1883523857,NA,-0.13119658507087,-0.081186235753874,-0.334462199329324,0.028243978952294,0.00350111159374758,0.0620088878801135,-0.556826887752561,1.0674095987207,-0.111007472160606,0.0353577241011347,-1.27574397084113,-0.0536614320449658,-0.783647638577179,0.812537107928656,0.160298613528721,-0.478517207499982,-0.0314193247300378,-0.139939262630218,-0.257989253439176,-0.026992253642916,0.0449426531425934,0.186103337318748,-0.110296965970753,0.264937377700652,0.19737514312275,-0.169960029201806,-3.53998220787199,-0.0638638382973407,0.276133016278998,0.943596212905832,0.536710444069467,0.167183762591247,0.1709041837395
1,51,-10952.0575672604,NA,-0.0451482510161962,-0.126934263826414,-0.161004486160589,-0.0482485611364341,-0.0269046540170078,0.392796449958251,-0.0658754680730587,1.03363209612108,-0.0416328797029812,-0.0943596984288917,-1.06387816718422,-0.122781261122786,-0.786234375620397,0.830101586584933,0.169089631852694,-0.223259839845868,-0.0826143332946246,-0.10588217583935,-0.227141493412623,0.102341378886923,0.0315475092231725,0.148951252298624,-0.147334508675793,0.232787525524236,-0.242464881022651,0.0208428720128174,0.226464810807633,0.0777511915451514,-0.114231670925806,0.389541243761778,0.768533436688595,-0.75953684845326,0.0821999122417171
1,52,-24946.8749974109,NA,0.0951374080220994,-0.0293956666079211,-0.330446171229379,0.0747406873406,0.0371349317976486,0.101474698683826,-0.273117881112238,0.514313593631528,-0.542646237211453,-0.0331701370047139,-0.803654765429875,-0.0740113613759717,0.142910915579633,0.14734029726591,0.726072094119154,1.11699433733938,-0.157386706481502,-0.107518644404261,-0.135448621144841,0.0322813304001324,0.0290110756733507,0.189986265020288,-0.0367623947191099,0.438235375754203,-0.13929799469534,-0.00274455259131641,-0.603429019819783,-0.0191668725004012,0.200366438283523,0.5864592877822,0.0568232957739383,-0.328424918091907,-0.75757887988706
1,53,-11547.1719313045,NA,-0.0297027235710127,-0.124881821740024,-0.0731873732517184,0.109426945424476,0.0268360110549623,0.104818799158506,-0.178030303454656,0.317503370551468,-0.322199111213025,-0.126996311224751,0.493607936233462,-0.127677845630683,-0.671025063151016,0.749287427230738,0.614430673317984,0.578514514030863,0.0073429825455894,-0.0992073400097263,-0.0661828900318631,0.170404182488081,0.0136622499776319,0.341372402342457,-0.332646141360708,0.142240619168029,0.011301825538894,-0.0482586526228142,-1.62661074187412,-0.0683037650861835,-0.318156101748978,0.229127978007309,0.120483290879056,-0.438904093034844,-0.217804952558083
1,54,-11538.8844771088,NA,-0.0678899546876512,-0.111714766497084,-0.314689682665814,-0.0755955293712053,0.0750723657946094,0.350821387977819,-0.575511361133321,0.714207899854148,-0.0587265340956823,-0.273379909189963,-0.279766847273666,-0.0150118166329152,-0.360646804795141,0.848842931217514,0.542710392242298,0.539783182060142,-0.172193671737429,-0.182752127502581,-0.162265191471793,0.0528201358096344,0.0347176775377342,0.311921453612,-0.239051547879411,0.115301833981997,-0.745679185099488,-0.257630978743878,-0.095072123017413,-0.0651247882718829,-0.0126122660647577,0.074525014036335,0.698359888042323,0.159662793450245,0.0289942454754532
1,55,-13507.7248639397,NA,-0.120760360960266,-0.20084905413903,0.0722181313806786,0.0563786169683876,0.0301144677542293,0.21634930915753,-0.730623297127724,-0.183517197344378,-0.721946929438873,-0.143978260317244,-0.145852417852258,-0.00335746295669966,-0.479361020887593,0.504962993036024,0.657066043079831,0.445672243953871,-0.109960031023049,-0.146883701203811,-0.0612857289622028,0.164536048844351,0.0353408552238742,0.155585860175335,-0.249734738411147,0.499028675273383,-0.0854607480318091,-0.139146066564463,-0.904598526752042,-0.0105855083125504,-0.510456681243504,0.675357272680849,0.138032769374549,-0.082671507490931,0.277827631084837
1,56,-13349.6905566468,NA,0.0162550664315046,0.0615939794048152,-0.323250344738509,0.063824472517738,0.0306816547511122,0.232667409242723,-0.44945353253492,0.337163975923205,-0.584877720406664,0.195753102333569,-0.957851330789936,-0.0714001568639489,-0.740937833689112,0.120794846317731,0.236383570837788,-0.583096626956707,-0.0828950211307189,-0.203386030567754,-0.380937209765395,0.0939799559199521,0.0351719721162603,0.206573974242475,-0.240078372824816,0.302963803676551,-0.35443551885722,-0.212042264058194,-1.16136485886082,0.0212502321005765,0.154243854133831,0.933167192540131,0.402806777190417,-0.04283058150848,0.155815706209778
1,57,-21551.8315836448,NA,-0.156707270786331,-0.11513001406,-0.263161796987705,-0.0101165731359425,0.00916336851146898,0.658572037537044,-0.118822497652342,-0.128777593951625,-0.138891127509888,-0.219127718418443,-2.16986547112048,-0.0147053980449839,-0.505748383724209,0.448479103371501,0.0252769644046202,0.714908957196771,0.0213201237453241,-0.231938809126289,-0.372700008840636,0.155952002290897,0.00416513411805074,0.289654112422805,-0.21917086698174,0.523655825399915,-0.362717562200504,-0.00234881947142589,0.432036923914027,-0.0214314665866772,-0.212649744201215,0.17592901380267,0.519498017178848,0.583809476393117,0.400019659756607
1,58,-12317.1376812248,NA,-0.0878012869023903,-0.246163326618447,-0.223420171434419,0.124370131373125,0.018394993962234,0.111007089297726,-0.29197567681348,-0.373863544981043,-0.450518501531415,-0.0252556820715402,-1.75630896267773,-0.136128827166703,-0.403154403102016,0.370508660306223,0.530894531486556,0.337258559924255,-0.10497491381021,0.00488263321701879,-0.104816144096514,-0.0631063311911339,0.0351869350618583,0.170357721916331,-0.571466056117112,0.816079325875742,-0.382924083319038,-0.236627042733634,-1.61945614630074,-0.0416047391383554,-0.503476370990337,0.921460067890584,0.084820200977847,0.0223953815205307,-0.653074446316719
1,59,-15008.9789139358,NA,-0.00125909807568382,0.0277007920658722,0.118343928061879,0.065930180497427,0.00283326828115263,0.282455065512142,-0.531587581561816,0.452490395343424,-0.554002076463463,-0.0684575570575341,-0.667335166606354,-0.106224096359406,-0.566657400143094,0.0357001658761874,0.211378705082461,-0.365696101014634,-0.222388175682741,-0.00365514793279235,-0.0555421495808073,0.0617486043564146,0.0324605659785937,0.0888494152860235,-0.0585781869928972,0.421832549160533,-0.569527496966487,0.0288883155420815,-1.18007001516353,-0.0653252392477868,-0.534496702297012,0.703307497357018,0.608858048100956,-0.822323366510422,-0.0562813352807105
1,60,-11987.5085157791,NA,0.078544455285972,-0.0564677616932057,-0.243196896581897,0.074898559298726,0.00947272328399944,0.200492275117437,-0.0242733691604433,0.280852048600653,-0.0603826941433176,-0.086492011967621,-1.36065241514115,-0.0671459648955478,-0.65889941894555,0.76515523779206,0.538771328115836,0.165794109815343,-0.0203266938537706,-0.101024486765823,-0.195120266493817,0.135432025302284,0.0238400783504703,0.232221086124937,-0.0247348106882,0.674856279469426,-0.603576202347555,-0.0453246680058286,-1.22633034925267,-0.0558877222918518,-0.500264417242241,0.328085522968322,0.780242195748724,0.564504090889627,-0.523678571191849
1,61,-19872.1111729179,NA,-0.0639462030211476,0.166170072122728,-0.143458079190267,-0.0418385669127637,0.00832198458807411,0.271267948426782,-0.572160398733191,0.452396691751117,-0.098612100611301,-0.185408937948587,-0.565422744397349,-0.0162346166975556,-0.487009175407378,0.365277433181182,0.105805071787909,0.675856646850555,0.0366268605822666,-0.0993453569367256,-0.131653964922944,0.0876201484531787,0.0189192858302213,-0.0891169874883938,0.130302416768554,0.569923199771657,-0.213557922083345,-0.155343210541417,-0.906343972266322,-0.135041804495455,-0.385384477509141,0.726004679645412,0.0659144656267017,0.198062173282839,-0.00525279400893007
1,62,-12400.7675912362,NA,-0.117774570737232,-0.0780591377970062,-0.217914103130256,-0.0174598476010711,0.00825791537518148,0.124563483168304,-0.249429031299325,0.528891915717272,-0.327531693544727,0.0643643531508935,-1.03681143409042,-0.00887398194954971,-0.617118252568002,0.780170053965412,0.339034503577277,-0.134115150885694,-0.190613992748628,-0.0936698620942723,0.0773721665810656,0.117505450972645,-0.000135001435775293,0.363770465796114,-0.440030384148973,0.210659716261663,-0.699039446447928,-0.138408924123989,-1.6583737438412,-0.0570362967368862,-1.03597632855933,0.930368160028011,0.888861063844524,-0.539770339004215,-0.626487070983889
1,63,-11368.8445668555,NA,-0.0444946370639717,0.0271586581358338,-0.135771065076587,0.05877931136082,0.00225509896448409,0.0377362087839957,-0.227478304476201,0.484372628499476,-0.303155934235978,-0.0360664230065035,-2.52965174147188,-0.123687862722753,-0.210597162706614,0.296289554378018,0.730375539851375,-0.280834548060118,-0.0931606066970159,0.0446948297367221,0.0247119563227976,0.191134621221302,0.0259552899973582,-0.100583928567524,0.019928098610149,0.394437844213644,-0.466939136699642,0.142011210518086,-3.21323612395375,-0.122215150167724,-0.604864829471017,0.347087342175655,0.600867436667904,-0.217606375531048,-0.392457239274624
1,64,-10582.3829460922,NA,-0.124062381584777,-0.0269345130338201,-0.118628121502164,0.0490296149437225,-0.00938216678387242,0.0489367761906991,-0.44612219708686,0.322238302000449,-0.490017888925588,-0.135019125005043,-1.87052486635356,0.0216036571852084,-1.00651641417608,0.799925772720017,0.89497009631712,-0.42490176567189,-0.024667834914884,0.0116624610846593,-0.172631879852792,0.099174111581306,0.0353685974953286,0.0911703254309313,-0.399442883514887,0.375317635339202,-0.0357243623440066,-0.0568542672973005,0.569526232239957,-0.0649647163787937,-0.542275785104214,0.0393990029068664,0.528233667933382,0.977610209792344,-0.0384155136825731
1,65,-10565.5103515632,NA,-0.0521536767707935,-0.121563727200309,-0.202443300347214,-0.0379758742640346,0.00746588404247708,0.0948446662976922,-0.443787676035993,0.2036880507638,-0.126001598893884,-0.187104600913722,-2.10252193156034,-0.0339573618474982,-0.30553854867239,0.524303104430437,0.839141205307096,-0.608171009388285,-0.049680719748128,0.110406351846984,0.118141199207079,0.102160120166785,0.00379874565397658,0.0725773566107954,-0.0491474319208304,-0.274432805728604,-0.8871240750744,-0.164973711628582,-1.62783950224952,-0.137859324902905,-0.555690217312096,0.280918376003392,0.333390137250535,0.19203815755362,0.512988299490793
1,66,-10541.6057521473,NA,-0.0559987425914325,0.00314883215911753,-0.193380448756675,0.0997905632078941,-0.0105765685017193,0.0496796265683119,-0.0375384069902917,-0.178192819083788,-0.416374114435507,-0.280367345946083,-1.70089426323172,-0.060345164757687,0.240683340474347,0.70204521374777,0.7017182488041,0.228571765175301,-0.0198141073533238,-0.115238493138024,-0.420011139192235,0.062136194787584,0.0165054243442488,0.387568586962072,-0.275224584064684,0.492292773353526,-0.00633945043653006,-0.187497428597957,-0.979540164537001,-0.0131248534602707,-0.705964910459457,0.632693290580064,0.790411240556277,0.161239243243291,-0.367789534308775
1,67,-10985.7906556713,NA,-0.0886172477540002,-0.183010185246378,-0.246960151915796,0.207102789291339,0.0423503164867552,0.188234367169041,0.0510087675721171,0.523773929101774,-0.054549630619267,-0.0833300123391695,-1.6225641531055,-0.0752996831008904,0.158016608129716,0.636571257230826,0.419037404083647,-0.24233572923556,-0.0191722663565897,-0.0465698773190619,-0.257799976061949,0.0915235361620848,0.0296229384621803,0.0156719121803534,-0.350007564537716,0.158512156722079,-0.56663270117997,-0.252330279374158,-0.430916979843286,0.0214147968117031,-1.05074448879322,0.888353622369468,0.32026436726097,-0.190500453371015,0.043062438160476
1,68,-11757.7621195577,NA,-0.00620841089150316,-0.100403126469013,0.0435446652967477,0.095957054123266,0.000259765115713337,0.263025883856299,-0.00820661386117122,0.28103013407358,-0.396468202204028,-0.0382923368565582,-0.607143268170814,-0.0114497412824605,0.0284333043981689,0.294801667346619,0.647633420145139,-1.20247035620881,0.00840656950263373,-0.0600123004950366,-0.262696493547948,0.0606042533570247,0.0029234468074431,0.192960279427355,0.288701748099939,-0.274641901255361,-0.303411813240108,0.0142005262826602,-0.611690718900879,-0.177521762953575,-0.981131622406376,0.647569964947179,0.328278618892655,-0.722885682900748,0.174968005909005
1,69,-11703.7873345836,NA,-0.00534582148097024,0.0500059513011922,-0.107508398646005,0.100862061411833,0.00585081425054866,0.312572660074053,-0.106821884700311,0.394640522550628,-0.462845472829737,-0.108907057329755,-1.50833881244196,-0.180290994797975,-0.400809722476267,0.187082792241126,0.969837488248013,0.342577662178289,-0.0182797088708869,0.000266795128134517,-0.0295460026985012,0.200364637349901,-0.00253872919523956,0.431045670744505,0.278405405968645,0.374743885348643,0.146009299950862,0.0462273150161422,-2.71937184396813,-0.0545842005257584,-0.703226107463989,0.483155949357897,0.786075977324508,0.359188155194426,-0.488714602934202
1,70,-10224.6232246801,NA,-0.102634540753975,-0.189131478341488,-0.175539491642145,-0.0400488869661246,0.0105848110012149,-0.0117088382209734,-0.313215053027238,0.889617313462115,-0.181433938836556,-0.0729586730439327,-2.23903433764778,-0.0838631545852227,-0.79723623372589,0.718853290015832,0.988228449067101,0.547548589413344,-0.0951416718314515,-0.0468587932902792,-0.0421997523012311,0.129677752109167,-0.0109880141160571,0.156281268941317,-0.159532097480642,0.363708799164582,-0.559546736068158,-0.100554625630292,-3.30095791455912,0.0105775758525542,-0.27948404464859,0.837212321534753,0.791631080145016,-0.249972095547573,-0.065389556641106
